ID,TÍTULO,PROPRIETÁRIO,ESTADO,SUPORTE,DATA DE INSCRIÇÃO,ÂMBITO,CONTEÚDO,PERIODICIDADE,SITUAÇÃO PP,DATA DA SITUAÇÃO,WEBSITE,DISTRITO SEDE REDAÇÃO,CONCELHO SEDE REDAÇÃO,LOCALIDADE SEDE REDAÇÃO
124688,Telegraf Rus,Alice Marionovna Fernandes Pinho de Aguiam Coelho,Inativo,Papel,2005-03-08,Nacional,Informação Geral,Semanal,Registo Cancelado,2006-02-02,,Leiria,Leiria,São Romão
124689,Digital Home Audio & Video,"Cadernos do Som Publicacoes, Lda.",Inativo,Papel,2005-03-08,,,Mensal,Registo Cancelado,2005-09-28,,Lisboa,Lisboa,
124690,Viva o Museu,Sofia Boino de Azevedo Lapa,Inativo,Papel,2005-03-15,Nacional,,Trimestral,Registo Cancelado Oficiosamente,2008-12-17,,Lisboa,Lisboa,Lisboa
124691,Zoom - Fotografia Digital,"Goody - Consultoria, SA",Inativo,Papel,2005-03-15,,,Mensal,Registo Cancelado,2006-03-10,,Lisboa,Lisboa,
124692,Courrier Internacional,"Courrier International, Societé Anonyme",Ativo,Papel,2005-03-15,Nacional,Informação Geral,Mensal,Registo Definitivo,2005-03-15,,Lisboa,Oeiras,Porto Salvo
124693,"Plantas, Flores & Companhia","Beprofit - Serviços de Marketing, Logística, Distribuição e Publicações, Lda",Inativo,Papel,2005-03-15,Nacional,,Anual,Registo Cancelado Oficiosamente,2009-01-27,,Lisboa,Sintra,
124694,The Place em Portugal,"Holmes Place - Exploração Health Clubs, SA",Inativo,Papel,2005-03-15,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2015-02-09,www.holmesplace.pt,Lisboa,Oeiras,
124695,Best News,"Best - Banco Electrónico de Serviço Total, S.A.",Inativo,Papel,2005-03-22,Nacional,Informação Especializada,Quadrimestral,Registo Cancelado,2011-03-17,,Lisboa,Lisboa,Lisboa
124696,África Monitor,"Monitorius, Lda",Inativo,Online,2005-03-23,Nacional,Informação Geral,Semanal,Registo Cancelado,2025-04-30,https://www.africamonitor.net/,Lisboa,Lisboa,Lisboa
124697,Apolónia Supermercados,"Apolónia Média - Conteúdos Multimédia, Unipessoal, Lda",Inativo,Papel,2005-03-23,Regional,Informação Especializada,2 em 2 meses,Registo Cancelado,2014-11-19,www.apolonia.com,Faro,Loulé,
124698,Moto Report,"JPJ - Editora de Edições Periódicas, Lda.",Inativo,Papel,2005-03-23,Nacional,,Mensal,Registo Cancelado,2010-08-20,,Braga,Braga,
124699,Stand em Revista,"JPJ - Editora de Edições Periódicas, Lda.",Inativo,Papel,2005-03-29,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2015-08-17,,Braga,Braga,Braga
124700,Magiktuning,"JPJ - Editora de Edições Periódicas, Lda.",Inativo,Papel,2005-03-29,Nacional,,Mensal,Registo Cancelado,2010-08-20,,Braga,Braga,
124701,Casas & Negócios,"JPJ - Editora de Edições Periódicas, Lda.",Inativo,Papel,2005-03-29,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2015-08-17,,Braga,Braga,Braga
124702,Revista da Qualidade - Publicação Sobre Excelência - Inovação Competividade,"Publicações Directas, S.A.",Inativo,Papel/Online,2005-03-29,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2014-12-22,,Porto,Vila Nova de Gaia,Vila Nova de Gaia
124703,Amora Press-Jornal da Margem Sul,APA - Associação Para o Progresso de Amora,Inativo,Papel,2005-03-29,Regional,,Quinzenal,Registo Cancelado Oficiosamente,2008-08-11,,Setúbal,Seixal,
124704,Política Local,Filipe Jorge Mendonça Santos Andrade Ramos,Inativo,Papel,2005-04-07,,,Mensal,Registo Cancelado,2006-02-01,,Coimbra,Mira,
124705,Secrets,Patrícia da Conceição Marques Bandeira,Inativo,Papel,2005-04-07,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2015-09-23,,Lisboa,Lisboa,Lisboa
124706,Novas Tecnologias,José Carlos Grazina Tavares,Inativo,Online,2005-04-07,Nacional,,Mensal,Registo Cancelado Oficiosamente,2008-06-24,,Setúbal,Barreiro,
124707,Atlântico - Revista de Ideias e Debate,"Costoriental - Sociedade Editora, Lda",Inativo,Papel/CD-ROM,2005-04-11,Regional,,Mensal,Registo Cancelado Oficiosamente,2009-11-06,,Lisboa,Lisboa,
124708,Educação Sexual em Rede,APF - Associação para o Planeamento da Família,Inativo,Papel,2005-04-11,Nacional,Informação Especializada,Semestral,Registo Cancelado,2014-12-10,www.apf.pt,Lisboa,Lisboa,
124709,Flagrantes - TV Guia,"TVG - Editora de Publicações e Multimédia, Ldª",Inativo,,2005-04-12,,,Semanal,Registo Cancelado,2006-08-03,,Lisboa,Lisboa,
124710,O Mundo da Fotografia,"Goody - Consultoria, SA",Inativo,Papel,2005-04-15,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2019-02-11,,Lisboa,Lisboa,Lisboa
124711,Diabetes Sem Fronteiras,"2005 Editora, Lda",Inativo,,2005-04-28,,,Trimestral,Registo Cancelado,2006-06-26,,Lisboa,Loures,
127798,Diversidades,"Secretaria Regional de Educação, Ciência e Tecnologia - Direção Regional de Educação",Ativo,Online,2005-05-05,Nacional,Informação Especializada,Semestral,Registo Definitivo,2022-03-07,www.madeira.gov.pt/dre,Ilha da Madeira,Funchal,Funchal
124712,"SAL - Saúde, Artes e Letras",Carla Maria Abrunhosa Vieira,Ativo,Online,2005-05-06,Nacional,Informação Geral,Semestral,Registo Definitivo,2025-03-31,www.revistasal.pt,Lisboa,Lisboa,Lisboa
124713,Exemplar,"Março - Editora, Lda",Inativo,Papel,2005-05-06,,,Trimestral,Registo Cancelado,2006-06-26,,Lisboa,Lisboa,
124714,BDJornal - Jornal de Banda Desenhada e não ...,Jorge Manuel Machado Dias,Inativo,Papel,2005-05-09,Nacional,,Mensal,Registo Cancelado Oficiosamente,2010-07-02,,Lisboa,Lisboa,
124715,Almanaque Alentejano,Luís Bento Balão Jordão,Inativo,Papel,2005-05-09,Regional,Informação Geral,Anual,Registo Cancelado Oficiosamente,2015-11-12,,Lisboa,Lisboa,Lisboa
124716,Água em Revista,"Iberbyte - Sociedade Multimédia Audiovisual e Publicidade, Lda.",Inativo,Papel,2005-05-09,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2014-10-21,,Porto,Porto,Porto
124717,Auto2M,"Sociedade Vicra Desportiva, SA",Inativo,Papel,2005-05-09,,,Mensal,Registo Cancelado,2006-06-26,,Lisboa,Lisboa,
124718,Ecos,"Inoval - Associação P/o Desenvolvimento do Alentejo, Inovação e Valorização",Inativo,Papel,2005-05-09,Regional,,Mensal,Registo Cancelado Oficiosamente,2011-09-26,,Évora,Estremoz,Apartado 78 EC Estremoz
124719,Pensa Casar?,Ruiz Bertrand,Inativo,Papel,2005-05-10,Nacional,,Anual,Registo Cancelado Oficiosamente,2008-06-23,,Faro,Faro,Apartado 104
124720,De Sesimbra à 5.ª do Conde,Natália Maria Ramalho Abreu,Inativo,,2005-05-10,,,Semanal,Registo Cancelado,2006-06-26,,Setúbal,Sesimbra,
124721,Negócio Imobiliário,"Editora Primavera, Edição de Publicações,  Ldª",Inativo,Papel,2005-05-10,,,Mensal,Registo Cancelado Oficiosamente,2007-09-14,,Lisboa,Oeiras,
124741,Pessoa e Empresa - Revista de Assuntos Jurídicos e Sócio - Culturais,Alcindo Ferreira dos Reis,Inativo,Papel,2005-05-16,Nacional,,Semestral,Registo Cancelado Oficiosamente,2009-07-03,,Porto,Santo Tirso,
124722,Notícias de Aveiro,"Notícias de Aveiro - Unipessoal, Lda",Inativo,Online,2005-05-20,Regional,,Diária,Registo Cancelado Oficiosamente,2008-06-20,www.noticiasdeaveiro.pt,Aveiro,Aveiro,
124723,Mês Internacional,"António Coelho Dias, S.A.",Inativo,Papel,2005-05-20,,,Mensal,Registo Cancelado,2006-06-26,,Lisboa,Lisboa,
124724,Alvor de Sintra,"Websys - Tecnologias de Informação, Unipessoal, Lda",Inativo,Online,2005-05-20,Nacional,,Diária,Registo Cancelado Oficiosamente,2010-05-26,www.alvorsintra.com,Lisboa,Sintra,Apartado 309
124725,Odivelas Digital,"Websys - Tecnologias de Informação, Unipessoal, Lda",Inativo,Papel,2005-05-20,,,Diária,Registo Cancelado,2006-06-26,,Lisboa,Odivelas,Apartado 304
124726,Nova Terra,Luis Manuel Alexandre Seabra Melancia,Inativo,Papel,2005-05-20,Regional,,Semanal,Registo Cancelado Oficiosamente,2008-06-23,,Lisboa,Vila Franca de Xira,
124727,Loures Regional,"Websys - Tecnologias de Informação, Unipessoal, Lda",Inativo,Papel,2005-05-20,,,Diária (dias úteis),Registo Cancelado,2006-06-26,,Lisboa,Odivelas,Apartado 309
124728,O Algarve.pt Económico,Associação do Comércio e Serviços da Região do Algarve - ACRAL,Ativo,Online,2005-05-25,Nacional,Informação Geral,Diária,Registo Definitivo,2005-05-25,www.oalgarve.pt,Faro,Faro,Faro
124729,Novo Estilo,"RBA II Publicações, Lda.",Inativo,Papel,2005-06-01,,,Mensal,Registo Cancelado,2006-06-26,,Lisboa,Lisboa,
124730,Armas & Companhia,"Beprofit - Serviços de Marketing, Logística, Distribuição e Publicações, Lda",Inativo,Papel/Online,2005-06-01,Nacional,,Anual,Registo Cancelado Oficiosamente,2008-12-17,,Lisboa,Lisboa,Rinchoa
124731,Revista Atlântica de Cultura Ibero-Americana,Instituto de Cultura Ibero - Atlântica,Inativo,Papel,2005-06-01,Nacional,,Semestral,Registo Cancelado Oficiosamente,2009-12-22,www.revista-atlantica.com,Faro,Portimão,
124732,Africana Studia,Centro de Estudos Africanos da Universidade do Porto,Ativo,Papel,2005-06-01,Regional,Informação Especializada,Semestral,Registo Definitivo,2005-06-01,www.africanos.eu,Porto,Porto,Porto
124733,Enovitis - Revista Técnica de Viticultura e Enologia,"IF Executives - Edições e Formação, S.A.",Inativo,Papel,2005-06-01,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2021-02-23,,Lisboa,Lisboa,
,Perspectivas - Journal of Political Science,Centro de Investigação em Ciência Política (CICP),Inativo,Online,2005-06-07,Nacional,Informação Especializada,Semestral,Anotação Cancelada,2021-07-08,www.perspectivasjournal.com,Braga,Braga,Campus de Gualtar
124734,PC Jogos,Luís Miguel Amado Fernandes,Inativo,Papel,2005-06-07,Nacional,Informação Especializada,Bimestral,Registo Cancelado,2012-10-02,www.pcjogos.net,Setúbal,Barreiro,
124736,Terras do Vouga,Fábrica da Igreja Paroquial da Freguesia de Silva Escura,Inativo,Papel,2005-06-07,,,Mensal,Registo Cancelado,2006-06-26,,Aveiro,Sever do Vouga,
124737,"Marca, A","Escrito e Falado - Edições e Publicidade, Lda.",Inativo,Papel,2005-06-07,Nacional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2015-04-09,,Lisboa,Lisboa,
124738,Oblíqua,Miguel Duarte da Silva Pereira Carmo Soares,Inativo,Papel,2005-06-07,,,Bimestral,Registo Cancelado Oficiosamente,2007-11-21,,Braga,Braga,
124739,Atletismo Magazine Modalidades Amadoras,Carlos Sequeira Viana Rodrigues,Ativo,Online,2005-06-08,Nacional,Informação Especializada,Semanal,Registo Definitivo,2005-06-08,https://www.ammagazine.pt,Lisboa,Amadora,Amadora
124740,Jornal de Cascais,"Losango Mágico, Publicações e Publicidade, Lda",Inativo,Papel,2005-06-16,Regional,Informação Geral,Semanal,Registo Cancelado,2013-08-27,,Lisboa,Cascais,Carcavelos
124742,Jornal do Centro de Saúde,"Marketing For You - Estratégia, Comunicação e Imagem, Lda.",Inativo,Papel/Online,2005-06-16,Regional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2014-12-19,,Lisboa,Sintra,
124743,Portugal Columbófilo,Ermelinda Maria Borges Rodrigues Teixeira,Inativo,Papel/Online,2005-06-16,Nacional,Informação Especializada,Bimestral,Registo Cancelado,2025-01-03,,Lisboa,Azambuja,Vila Nova da Rainha
124782,Jornal das Oficinas,João Filipe Ferreira Rodrigues Vieira,Ativo,Papel/Online,2005-06-26,Nacional,Informação Especializada,Bimestral,Registo Definitivo,2005-06-26,www.jornaldasoficinas.pt,Lisboa,Sintra,Agualva-Cacém
124744,Til - Fragmentos de Educação,"Ludomedia - Conteúdos Didácticos e Lúdicos, Lda",Inativo,Papel,2005-06-29,,,Semestral,Registo Cancelado,2007-04-18,www.revista-til.net,Aveiro,Aveiro,
124745,Letras & Rabiscos,Ana Maria Duarte Rito da Silva Cardoso,Inativo,Papel,2005-06-29,,,Trimestral,Registo Cancelado,2006-06-26,,Coimbra,Figueira da Foz,
124746,Desportivo de Fafe,Miguel Costa Correia,Inativo,Papel,2005-07-04,Regional,,Semanal,Registo Cancelado Oficiosamente,2008-04-15,,Braga,Fafe,Medelo
124748,Empregos & Negócios,"Tele 7 - Produção de Televisão, Lda",Inativo,Papel/Online,2005-07-04,Nacional,,Mensal,Registo Cancelado Oficiosamente,2010-06-09,,Faro,Faro,
124749,"Meu Diário, o","Goody - Consultoria, SA",Inativo,Papel,2005-07-04,,,,Registo Cancelado,2006-06-26,,Lisboa,Lisboa,
124750,Atitude Peugeot,"Peugeot Portugal Automóveis, SA",Inativo,Papel,2005-07-04,Nacional,,3 x ano,Registo Cancelado,2012-02-08,,Lisboa,Lisboa,Queluz de Baixo
124747,"Irmã dos Pobres, A",Confhic - Congregação das Irmãs Franciscanas Hospitaleiras da Imaculada Conceição,Inativo,Papel,2005-07-05,Regional,,Trimestral,Registo Cancelado,2012-02-27,,Lisboa,Oeiras,Linda-a-Pastora
124752,Visão Júnior,"Trust In News, Unipessoal, Lda.",Ativo,Papel/Online,2005-07-06,Nacional,Informação Especializada,Mensal,Registo Definitivo,2005-07-06,www.visaojuniordigital.visaojunior.pt,Lisboa,Oeiras,Porto Salvo
124753,Apadeptos,Associação Portuguesa dos Adeptos,Inativo,Online,2005-07-08,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2018-11-27,,Porto,Porto,
124754,Rendez-Vous Algarve,"Citymap Editora e Publicidade, Lda.",Inativo,Papel,2005-07-08,Regional,Informação Especializada,Anual,Registo Cancelado,2014-05-19,,Faro,Faro,
124755,Engenharia Quimica,"Publindústria - Produção de Comunicação, Lda",Inativo,Papel,2005-07-08,Nacional,,Trimestral,Registo Cancelado Oficiosamente,2010-08-30,www.publindustria.pt,Coimbra,Coimbra,
124756,Idade Maior,"Laboratórios Pfizer, Lda",Inativo,Papel,2005-07-08,Regional,,Trimestral,Registo Cancelado Oficiosamente,2010-01-13,,Lisboa,Oeiras,
124757,Bomportal.com,"Nsprojects, Multimédia e Serviços Informáticos, Lda",Inativo,Online,2005-07-08,Nacional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2016-10-21,www.nsprojects.pt,Leiria,Bombarral,Bombarral
124758,Stance Portugal,Guilherme Augusto Martins da Cruz Mesquitela Lima,Inativo,,2005-07-12,,,Trimestral,Registo Cancelado,2006-05-19,www.stanceportugal.com,Lisboa,Lisboa,
124759,Jornal de Alcochete,"Investalc - Informação e Jornalísmo, Lda",Inativo,Papel/Online,2005-07-20,Regional,,Semanal,Registo Cancelado Oficiosamente,2011-07-15,www.jornaldealcochete.com,Setúbal,Alcochete,
124760,Da Vela,"Agora Publicações e Comunicação, Unipessoal, Lda",Inativo,Papel/Online,2005-07-22,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2014-06-23,,Lisboa,Amadora,
124761,Top Music & Cinema,"Editorial Grupo V - Portugal, Lda",Inativo,Papel,2005-07-22,Nacional,,Mensal,Registo Cancelado Oficiosamente,2010-06-09,,Lisboa,Lisboa,
124762,Mama Sumé,Associação de Comandos,Ativo,Papel/Online,2005-07-27,Nacional,Informação Especializada,Anual,Registo Definitivo,2005-07-27,,Lisboa,Lisboa,Lisboa
124763,Arlíquido: Revista de Design da Universidade Lusíada de Lisboa,"Fundação Minerva - Cultura, Ensino e Investigação Científica",Inativo,Papel,2005-07-28,Nacional,,Anual,Registo Cancelado,2014-03-28,arliquido.lis.ulusiada.pt,Lisboa,Lisboa,
124764,Futebolista,"Editorial Grupo V - Portugal, Lda",Inativo,Papel,2005-08-02,Nacional,Informação Especializada,Mensal,Registo Cancelado,2015-08-04,,Lisboa,Lisboa,
124766,Gracie Magazine,Augusto Pedro de Oliveira Alves da Silva,Inativo,Papel,2005-08-04,,,Mensal,Registo Cancelado,2006-08-03,,Lisboa,Lisboa,
127770,Lex Medicinae - Revista Portuguesa de Direito da Saúde,Centro de Direito Biomédico,Ativo,Online,2005-08-04,Nacional,Informação Especializada,Semestral,Registo Definitivo,2022-03-07,http://www.centrodedireitobiomedico.org/publicações/publicações-online/revista-portuguesa-de-direito-da-saúde-lex-medicinae,Coimbra,Coimbra,Coimbra
124767,Auto Compraevenda.pt,"PDC Digital, Lda.",Inativo,Papel,2005-08-05,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2024-10-24,www.autocompraevenda.pt,Braga,Braga,Braga
124768,Bratz Magazine,"Publibónus - Sociedade de Publicações e Edição,  Lda",Inativo,Papel,2005-08-10,Nacional,,Mensal,Registo Cancelado Oficiosamente,2009-09-25,,Lisboa,Lisboa,
124769,On Sempre Ligados,"Optimus - Comunicação, S.A.",Inativo,Papel,2005-08-10,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2015-02-06,,Porto,Matosinhos,
124770,Kiteboarding Attitude,"Kiteboarding Edições, Lda",Inativo,Papel,2005-08-10,Regional,,Trimestral,Registo Cancelado Oficiosamente,2008-06-23,www.stanceportugal.com,Lisboa,Lisboa,
124771,Mundo h,Associação Helpo,Ativo,Papel/Online,2005-08-10,Nacional,Informação Especializada,Quadrimestral,Registo Definitivo,2005-08-10,www.ccspt.org,Lisboa,Cascais,Cascais
124772,Mafra Regional,"Multiweb - Tecnologias de Informação, Ldª",Inativo,Papel,2005-09-13,Regional,,Diária,Registo Cancelado Oficiosamente,2010-04-07,,Lisboa,Mafra,
124773,Globalminho e Porto,"Comasef - Serviços, Saúde, Higiene, Segurança e Comércio, Lda",Inativo,Papel,2005-09-13,Regional,,Semanal,Registo Cancelado Oficiosamente,2008-04-21,,Braga,Braga,
124774,Literatura em Movimento um Outro Mundo é Possível,Maria Manuela Campos Lopes,Inativo,Papel,2005-09-13,,,Semestral,Registo Cancelado,2006-05-19,www.somosdiferentes.tk,Porto,Maia,
124775,Alentejo - Terra Mãe,Fundação Alentejo - Terra Mãe,Inativo,Papel,2005-09-13,Regional,,Trimestral,Registo Cancelado Oficiosamente,2009-07-17,,Évora,Évora,
124776,Forum,"Multi Mall Management - Gestão de Empreendimentos Imobiliários, S.A.",Inativo,Papel,2005-09-14,Nacional,Informação Geral,Trimestral,Registo Cancelado,2014-07-16,www.almadaforum.com,Lisboa,Oeiras,Miraflores
124777,Jazz.pt,Jacc - Jazz ao Centro Clube,Ativo,Papel/Online,2005-09-20,Nacional,Informação Especializada,Anual,Registo Definitivo,2005-09-20,www.jazz.pt,Coimbra,Coimbra,Coimbra
124778,SM Sport Marco,Hugo Rafael dos Santos Pinheiro,Inativo,Papel,2005-09-20,,,Quinzenal,Registo Cancelado,2006-05-19,,Porto,Marco de Canaveses,
124779,Metal Heart,"Celtic Dream - Edições, Unipessoal, Lda",Inativo,Papel,2005-09-20,,,Mensal,Registo Cancelado,2006-07-12,,Beja,Odemira,
124780,PI Magazine,"Serravista - Publicações Periódicas, Unipessoal, Lda",Inativo,Papel,2005-09-23,Nacional,,Quinzenal,Registo Cancelado Oficiosamente,2008-09-25,,Guarda,Seia,
124781,Emprego e Concurso,António José Ramos Ferreira,Inativo,Papel,2005-09-26,Nacional,Informação Geral,Quinzenal,Registo Cancelado Oficiosamente,2012-05-13,www.empregoeconcursos.com,Lisboa,Oeiras,
124783,Editorial do Centro,"Svel - Sociedade de Viaturas, Equipamentos e Lubrificantes, Ldª.",Inativo,Papel,2005-09-26,Nacional,Informação Geral,Semanal,Registo Cancelado,2006-05-19,,Leiria,Leiria,
124784,Optimus,"Optimus - Comunicação, S.A.",Inativo,Papel,2005-09-26,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2011-12-31,,Porto,Maia,Maia
124785,"Broncas , o",Paula Maria dos Santos Araújo,Inativo,Papel,2005-09-26,Nacional,,Mensal,Registo Cancelado,2010-08-20,,Lisboa,Cascais,
124786,Magazine - Grande Informação,"Magazine d'Hoje - Comunicação Social, S.A.",Inativo,Papel,2005-09-26,Nacional,,Mensal,Registo Cancelado Oficiosamente,2010-05-12,,Lisboa,Lisboa,
124788,Jornal dos Açores,"Comulares Comunicações Insulares e Publicidade, S.A.",Inativo,Papel,2005-09-28,,,Diária,Registo Cancelado Oficiosamente,2007-10-15,,Região Autónoma dos Açores,Ponta Delgada,
124789,Body & Art,Carlos Miguel Barrocal Coelho,Inativo,,2005-09-29,,,Trimestral,Registo Cancelado,2006-06-26,,Lisboa,Lisboa,S. Domingos de Rana
124791,Pronto Socorro,Luís Fernando da Silva de Sampaio Howell,Inativo,Papel,2005-09-29,,,Mensal,Registo Cancelado Oficiosamente,2007-07-19,,Lisboa,Lisboa,
124790,IP - Instalação Profissional,"Bolina Portugal, Lda",Inativo,Papel,2005-09-30,Nacional,Informação Especializada,Bimestral,Registo Cancelado,2013-02-03,,Lisboa,Oeiras,
124792,Jornal O Atlético,Luís Fernando da Silva de Sampaio Howell,Inativo,Papel,2005-09-30,Nacional,Informação Especializada,Anual,Registo Cancelado Oficiosamente,2020-12-29,www.atleticocp.pt,Lisboa,Lisboa,Lisboa
124793,Mundus,"TMedia - Tecnologias Informação, Lda",Inativo,,2005-09-30,,,Mensal,Registo Cancelado,2006-06-27,,Santarém,Cartaxo,
124794,Elite - Negócios e Lifestyle,"Lamédia, Unipessoal, Lda",Inativo,Papel,2005-10-03,Nacional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2017-05-05,,Lisboa,Cascais,Bicesse
